id,text,source,created_at
8.23E+17,Unbelievably powerful experience marching in DC today. Work doesn't stop here-stay involved bc we have more fightinâ€¦ https://t.co/N2iAbpPVES,Twitter for iPhone,21-01-17 23:59
8.23E+17,One of the best march moments: DC Metro driver who told us over the loudspeaker how proud he was of all of us. #womensmarch,Echofon,21-01-17 23:59
8.23E+17,The #womensmarch  images are incredible. So many people https://t.co/Df3S3vak12,Twitter for iPhone,21-01-17 23:59
8.23E+17,proud to be a woman âœŠðŸ»âœŠðŸ¼âœŠðŸ½âœŠðŸ¾âœŠðŸ¿#womensmarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,Great #WomensMarch in #Montana today! Proud to march with my mother and daughter! https://t.co/snKcIpmKmD,Twitter for iPhone,21-01-17 23:59
8.23E+17,A Message to Women From a Man: You Are Not â€œCrazyâ€ | HuffPo â€¢ https://t.co/TMtdwXeqzM #womensmarch https://t.co/Gs7U9rpmc8,Twitter Web Client,21-01-17 23:59
8.23E+17,@MissLizzyNJ @brassidio weird that #Islam and #WomensMarch are buddies. Its Like Churchill back Hitler to forward unification &amp  human rights,Twitter for Android,21-01-17 23:59
8.23E+17,i am very proud of my girls are always setting the example #WomensMarch https://t.co/EKrzzcChkb,Twitter for Android,21-01-17 23:59
8.23E+17,[7/25] @womensmarch @realDonaldTrump #WomensMarchOnWashington #aCreativeDC #Inauguration #womensmarch(ðŸ“· by Graeme Sâ€¦ https://t.co/UIUzvS2t4H,Twitter Web Client,21-01-17 23:59
8.23E+17,#WomensMarch All those who seek to destroy the rights of women: try to tear us down and we'll rise up and swallow you fucking whole.,Twitter Web Client,21-01-17 23:59
8.23E+17,#WomensMarch  On Washington https://t.co/4uOFSS3VrX,Twitter for Android,21-01-17 23:59
8.23E+17,"#WomensMarch
#ì„¸ê³„ì—¬ì„±_ê³µë™í–‰ì§„
D.C. today. https://t.co/ITixvnA3dx",Twitter for iPhone,21-01-17 23:59
8.23E+17,@soccerrun5 I think that happens when people have a platform... but 4 the most part #WomensMarch is going to bring awareness. But I do agree,Twitter Web Client,21-01-17 23:59
8.23E+17,One of the most AWESOME events I've ever attended in #DTLv  #womensmarchlv #100DaysOfResistance #IStandWithPPâ€¦ https://t.co/tDh5LGCxLf,Twitter Web Client,21-01-17 23:59
8.23E+17,Some of our members marching today #HearOurVoice #WomensMarchdenver  #womensmarch https://t.co/Q2beSOsKJT,Twitter for Android,21-01-17 23:59
8.23E+17,The latest The @LorielleNew Reporter! https://t.co/zPjFfJvyb0 Thanks to @barrypr @markowitz @CarterSwan #womensmarch #sundance,Paper.li,21-01-17 23:59
8.23E+17,#WomensMarch https://t.co/xicLxbBEy1,Twitter Web Client,21-01-17 23:59
8.23E+17,"Love seeing all these #WomensMarch across the globe ðŸŒŽ
Fight for what you believe in, fight for what's right, never give up!!",Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch @peta doesn't even come close to all the murdered babies from @PPact (the killing needs to stop) https://t.co/ZL43K3ur65,Twitter for Android,21-01-17 23:59
8.23E+17,#WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarchOMA #WomensMarch https://t.co/m0lGo2DPa7,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,#whyimarch #womensmarch #womensmarchonwashington 1 of Dahlia's signsâ€¦ https://t.co/tq0NTEph28,Instagram,21-01-17 23:59
8.23E+17,"Haven't been around long enough to truly suffer, but in my 31 years, I have never been more proud to be a womanâ€¦ https://t.co/gmxHZV3HGH",Twitter for iPhone,21-01-17 23:59
8.23E+17,Today felt pretty fucking awesome. And it's only the beginning. #womensmarchla #WomensMarch #womensmarchlosangeles https://t.co/qdO7kER5Af,Twitter for iPhone,21-01-17 23:59
8.23E+17,"@WhiteHouse @realDonaldTrump @POTUS ""Do not allow anyone to tell u my inauguration was pathetically attended &amp; dwarfed by the #WomensMarch""",Twitter for Android,21-01-17 23:59
8.23E+17,@McFaul @kcshowler I hung out with a load of amazing real people today. Mid class immigrants old families all w/ shared mission #womensmarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch  Let's see how Spin Doctor Administration aka Trump Camp spins the Women's March https://t.co/o8lGiFGo6K,Twitter Web Client,21-01-17 23:59
8.23E+17,"Proud to all the people all over the world and my country who stands with us, women ðŸŒŽðŸŒðŸŒâœŠðŸ»âœŠðŸ¼âœŠðŸ½âœŠðŸ¾âœŠðŸ¿ #WomensMarch https://t.co/6oOD8ONK9U",Twitter for iPad,21-01-17 23:59
8.23E+17,"If Trump said there were ""millions"" at his #Inauguration then how many women were marching globally by his standard? Trillions? #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,love trumps hate and together we can accomplish anything â€¢ #womensmarch #womensmarchonwashington https://t.co/8X5MNrDyox,Instagram,21-01-17 23:59
8.23E+17,What a disgrace for the #WomensMarch Debbie Washington Schultz the same person that rigged the primaries againstâ€¦ https://t.co/TopDJWnZMo,Twitter for Android,21-01-17 23:59
8.23E+17,O RECADO TÃ DADO!! #WomensMarch https://t.co/pHjRoFmy6I,Twitter Web Client,21-01-17 23:59
8.23E+17,@reesemcspadden And the men too! #Tucson was well represented. #diversity #WomensMarch https://t.co/YKCfkVe5NA,Twitter for iPhone,21-01-17 23:59
8.23E+17,"#WomensMarch awesome time with the biggest protest ever in Montpelier Vt 5-20,000 https://t.co/1DS7TgpArl",Twitter for iPhone,21-01-17 23:59
8.23E+17,So happy and proud of all the woman's who joined the march!!!! I'm with you!!!! #WomensMarch #freedom â¤ï¸ðŸ’›ðŸ’šðŸ’™ðŸ’œ https://t.co/WxUkT71Svi,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Women Who Work: Rewriting the Rules for Success https://t.co/nxkf7Grjqa #trump #success #leadership

#women Prideâ€¦ https://t.co/i7YEUMQ1ao",Postcron App,21-01-17 23:59
8.23E+17,Llevo un buen rato viendo en twitter cosillas de la #WomensMarch https://t.co/A4fDDdcD4D,Twitter Web Client,21-01-17 23:59
8.23E+17,We're going to take him away haha! #womensmarch https://t.co/7mj43NjUts,Twitter for iPhone,21-01-17 23:59
8.23E+17,Meu sonho se tornando realidade #WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,"#WomensMarch in Boise. 5,000+ Proud to participate for the rights of all!! https://t.co/tySYkNghfz",Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch https://t.co/ciW25XwGpp,Mobile Web (M5),21-01-17 23:59
8.23E+17,#WomensMarch #womensmarchnyc #notmypresident @realDonaldTrump âœŠðŸ¼ https://t.co/hMfxSV30xV,Twitter for iPhone,21-01-17 23:59
8.23E+17,"""This is not a moment, it's the movement."" âœŠï¸ #womensmarch @ New York, New York https://t.co/5fKbTpJ1BN",Instagram,21-01-17 23:59
8.23E+17,So Proud. #WomensMarchOnWashington #womensmarch #AshleyJudd https://t.co/gzUumuyVEV,Twitter for Android,21-01-17 23:59
8.23E+17,"""E"" stands for everybody. Don't be missing in upcoming local, midterm, and presidential elections. #WomensMarch https://t.co/P45FysmedG",Twitter Web Client,21-01-17 23:59
8.23E+17,@indivisiblephx making a difference as we rise from the ashes like the Phoenix for which our city is named.â€¦ https://t.co/YP40LHc0px,Twitter Web Client,21-01-17 23:59
8.23E+17,I'm proud to be not only a woman but a human today ðŸ’– #WomensMarch #LoveTrumpsHate #theresistance,Twitter for iPhone,21-01-17 23:59
8.23E+17,So did Melania come out and show some solidarity with the #WomensMarch today? #Trump #Inaugeration,Twitter for BlackBerry,21-01-17 23:59
8.23E+17,âœŒðŸ»âœŒðŸ¼âœŒðŸ½âœŒðŸ¾âœŒðŸ¿ðŸ’•ðŸŒŽðŸ³ï¸â€ðŸŒˆ#womensmarch #wmyvr #wmwyvr #wmwcanada #girlpower https://t.co/uS5bMuNz3j,Instagram,21-01-17 23:59
8.23E+17,Favorite photos from #WomensMarch https://t.co/PZWsZ00Zgs,Twitter for iPhone,21-01-17 23:59
8.23E+17,@Pannie321 @johnprescott Great tweet - I'll follow you if you don't mind........... #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,oisas ruins acontecem pra boas acontecerem: esse fdp foi eleito e isso desencadeou o maior movimento que eu ja vi #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,"As you like Dr Seuss, @JohnCohen1 -  &amp; supported the #womensmarch - you might like this #poster. https://t.co/7srYZs2Glb",Twitter for iPhone,21-01-17 23:59
8.23E+17,"As you like Dr Seuss, @JohnCohen1 -  &amp; supported the #womensmarch - you might like this #poster. https://t.co/7srYZs2Glb",Twitter for iPhone,21-01-17 23:59
8.23E+17,@CaptainsLog2017  #WomensMarch https://t.co/3xYNpndd4d,Twitter for Android,21-01-17 23:59
8.23E+17,Formation on repeat today #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Yo feminists, why not protest the problem of women hating women?""#womensmarch @chrisrock https://t.co/2oeqpYtIaK",Twitter for iPhone,21-01-17 23:59
8.23E+17,made a friend at the #yyj #womensmarch https://t.co/XUvfgDfqxl,Twitter for iPhone,21-01-17 23:59
8.23E+17,The #WomensMarch makes me so happy. Equality for allâœŠðŸ½,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch is filling me with so much pride and happiness.,Twitter for iPhone,21-01-17 23:59
8.23E+17,Women taking over the streets is something to behold. America is once again leading civil rights and liberties by example. #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,#WomensMarch #WomensMarchonAustin  #ThisIsWhyIMarch https://t.co/TEJcB3bVp9,Twitter for Android,21-01-17 23:59
8.23E+17,#WomensMarch Oakland https://t.co/QaCEzi9zyP,Twitter for Android,21-01-17 23:59
8.23E+17,"Oklahoma City, OK - Pictures From Womenâ€™s Marches Around the World: https://t.co/wGWix9OEf4 #womensmarch https://t.co/fmOeXiuGMY",Twitter Web Client,21-01-17 23:59
8.23E+17,So proud of my fellow women who used their voices and fought today â¤ #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,proud to be a woman ðŸ’ªðŸ½ #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,I didn't get the reason for Resistance's name in Episode VII. Resistance juxtaposed with Leia is reminding me of that peeve #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,How one couple decided to express themselves at #WomensMarch Orlando https://t.co/ZKwcHeAxT8,Twitter for Android,21-01-17 23:59
8.23E+17,#WomensMarch #WhyIMarch #VELVEETA #DiversityIsBeautiful https://t.co/qcwsJzAisv,Twitter for iPhone,21-01-17 23:59
8.23E+17,The #womensmarch images are awesome and powerful. Just wish we'd done something like that the Saturday before Election Day instead of now,Twitter for iPhone,21-01-17 23:59
8.23E+17,"#WomensMarch #WordsByCamila
#TreatYouBetter @ShawnMendes https://t.co/FJNQ9BHmTY",Twitter Web Client,21-01-17 23:59
8.23E+17,Women's March in Los Angeles! An amazing adventure! #WomensMarch #forourdaughters #ctagetoutthevote #picstitch https://t.co/MJQvGuoR0o,Twitter for Android,21-01-17 23:59
8.23E+17,"""Without community there is no liberation"" #womanup #togetherwecan #womensmarch https://t.co/WeNMcmXtHE",Instagram,21-01-17 23:59
8.23E+17,"LOTS of #Lemmings...

Where are they when an important thing needs speaking out about ??

Women voted him in... Goâ€¦ https://t.co/akpwLIbqRg",Twitter for Android,21-01-17 23:59
8.23E+17,"Hem #Erdogan 'a hem #Trump 'a #HAYIR #womensmarch 
No to #Trump No to #Erdogan  #womensrightsarehumanrights @Kazete_ https://t.co/mjOtAjBwTR",Twitter for iPhone,21-01-17 23:59
8.23E+17,"If I didn't say it enough, I'll say it once more, this is an amazing sight to behold! What a day! #WomensMarch  https://t.co/rm9BTnfDXg",Twitter for iPhone,21-01-17 23:59
8.23E+17,Ã‰ muito bom ver q nÃ³s mulheres estamos lutando pelos mesmos direitos #WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,The #womensmarch isn't only for us women but for diversity and equality.,Twitter for iPhone,21-01-17 23:59
8.23E+17,https://t.co/D3k8E7QJWx #womensmarch with my ladies #rachelodonnell and #slgrad87 &amp reppin some beautiful #obeygianâ€¦ https://t.co/v1h3dcnit7,IFTTT,21-01-17 23:59
8.23E+17,"Here's my photo to support the #WomensMarch on Washington. Whether youâ€™ll march in person or in spirit, join me in...https://t.co/WBE8S8bqEC",Twitter Web Client,21-01-17 23:59
8.23E+17,I am so proud to say that I took part in this march. #WomensMarch #whyimarch #nastywoman #lovenothate #democracy https://t.co/8Rhd5H8nia,Twitter for iPhone,21-01-17 23:59
8.23E+17,I'm super jealous of all these post from #WomensMarch. I wish I could have marched today.,Twitter for iPhone,21-01-17 23:59
8.23E+17,Eve was framed. #womensmarch https://t.co/KfV4NpUXH7,Facebook,21-01-17 23:59
8.23E+17,this is what in talking about #WomensMarch https://t.co/zk6zUXTD9E,Twitter for iPhone,21-01-17 23:59
8.23E+17,"""my body, my choice""
""her body, her choice""
THIS IS AMAZING 
#WomensMarch",Twitter Web Client,21-01-17 23:59
8.23E+17,Would have been more impressed if the march was in Rotherham. Where were the women protesters? #WomensMarch https://t.co/vzMuKDnyyA,Twitter for iPhone,21-01-17 23:59
8.23E+17,I would feel like shit if I participated in anything this dumb ass had his hands on.  #WomensMarch was fake to starâ€¦ https://t.co/DXKGzMrknf,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Fave signs from #NYC today. Scrunched one says ""very small protest. Sad."" ðŸ˜‚ðŸ˜‚ðŸ˜‚

#wmnyc #womensmarch #whyimarchâ€¦ https://t.co/JqsannPRLi",Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch https://t.co/5zTUQiMSHU,Twitter for iPhone,21-01-17 23:59
8.23E+17,"â€œAnd remember, men fight great,but women are great fighters.â€ â€“ Little Mix #WomensMarchÂ  https://t.co/kDSshA4bmN",Twitter for iPhone,21-01-17 23:59
8.23E+17,great article that i suggest anyone involved or wanting to be involved with politics read. #WomensMarch #UniteBlueâ€¦ https://t.co/KOZRV0TtTz,Twitter Web Client,21-01-17 23:59
8.23E+17,"And not a single #womensmarch are more feminist than we are, or have done more work FREE OF CHARGE on behalf of feminism than us. #Girlbye",Twitter Web Client,21-01-17 23:59
8.23E+17,"much &lt;3 to the trans folks out there supporting (like always) #womensmarch ""women"" don't always reciprocate We canâ€¦ https://t.co/QIyti8hE3A",Twitter Web Client,21-01-17 23:59
8.23E+17,@TEN_GOP U can still b ur own person &amp  a member of the GOP. You know the truth. No need to sell ur soul. #independentthinking #womensmarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,the women and men who marched today make me so so happy. Thank you to everyone across the world who marched so much love to all #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch in London. Because we can and we are. #love #equality #strength #power,Twitter for Android,21-01-17 23:59
8.23E+17,I watched #HiddenFigures today and I feel like I couldn't have picked a better day to see it ðŸ’ªðŸ»â¤ #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"#womensmarch #losangeles has been amazing! 750k people plus Barbara Streisand, lily tomlin, Janeâ€¦ https://t.co/5KjOmu18gW",Instagram,21-01-17 23:59
8.23E+17,"When women get fed up, things get done #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,@nbcbayarea Hope you have the courage to call out #SeanSpicer and #NumbersGate and use our #WomensMarch to overshadow his pettiness.,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Some celebrities promote their products for their own gain, but when it comes to acknowledging important issues, stay quiet. #womensmarch",Twitter for Android,21-01-17 23:59
8.23E+17,#womensmarch #lovenothatemakesamericagreat #togetherwestand ðŸ“·| ohlovelywords https://t.co/5C7Dd2LGqh,Instagram,21-01-17 23:59
8.23E+17,@annableigh @KatyTurNBC it's insanity.  I'm supporting #WomensMarch - not sure why you are saying this?,Twitter for iPhone,21-01-17 23:59
8.23E+17,everything that I've seen today has made me feel so emotional and want to cry #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Fired up, ready to go! #womensmarch #womensmarchsf #blackgirlmagic #carefreeblackgirlâ€¦ https://t.co/7JcE8KSQIz",Instagram,21-01-17 23:59
8.23E+17,"Retweeted Kaivan Shroff (@KaivanShroff):

Wow. Those ""coastal elites"" really turned out for the #WomensMarch... https://t.co/C2ycexw8p5",Facebook,21-01-17 23:59
8.23E+17,"Huge thanks to @SenMarkey for his speech at the Boston #WomensMarch today! @SenWarren is a tough act to follow, but Markey did us proud!",Twitter for iPhone,21-01-17 23:59
8.23E+17,@seanspicer you are a twat. Oh how you wish those crowds today had turned up yesterday. #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch im just 14 years old but this has inspired me in so many levels.i wish i was there ðŸ’•#WomensMarch #inspired,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Today I'm full of pride, to see what my fellow woman are out doing today.  How bad I wish I was able to go today. #WomensMarch #ResistâœŠðŸ¼ðŸšº",Twitter for iPhone,21-01-17 23:59
8.23E+17,"feminist (n.) a person who believes in the social, political, and economic equality of the sexes. pass it onâ€¦ https://t.co/mvLLvmvPfK",Twitter for Android,21-01-17 23:59
8.23E+17,"@ZClawII @cmanduley Not a god. Women. WOMEN almighty. ðŸ˜ðŸ‘ ðŸ‘£â¤ï¸âœŠðŸ»

#WomensMarch",Twitter Web Client,21-01-17 23:59
8.23E+17,"I have never been more proud of women today. Women who support each other, who come together, and kick ass together. #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,"I was gong to attend, but then I heard they were all wearing pussys on their head. I was hoping it would be a topless protest. #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,Mirad quÃ© bonita mi Maia  #womensmarch https://t.co/fyVZubYTZj,Twitter for iPhone,21-01-17 23:59
8.23E+17,"""Hey! Hey! Ho! Ho!
Donald Trump gas got to go!""
#WomensMarch #DonaldTrumpInauguration https://t.co/QPj1GCpnm2",Twitter for iPhone,21-01-17 23:59
8.23E+17,"Our children, our children's children will read about this day. History is being made. #womenpower #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,#womensmarch Edmonton @AmnestyNow https://t.co/kbm4ZKmyCg,Twitter for iPhone,21-01-17 23:59
8.23E+17,#womensmarchnyc #WomensMarch #notmypresident #ResistTrump https://t.co/q3WJVUZD2d,Twitter for iPhone,21-01-17 23:59
8.23E+17,@almostjingo @Love_The_Donald @TallahForTrump @_Makada_ @ConstanceQueen8 #WomensMarch @BanShariahLaw @uscapitol @JudgeJeanine Hypocrisy ðŸ˜ ,Twitter Web Client,21-01-17 23:59
8.23E+17,#WomensMarch #TheResistance #DemForce #UniteBlue https://t.co/xRuR2dddVU,Twitter for iPad,21-01-17 23:59
8.23E+17,My bestie's mom brought her friend Jill. Jill brought a sign. Jill is cool.  #WomensMarch https://t.co/Zgb0ZeLlIX,Twitter for iPhone,21-01-17 23:59
8.23E+17,"Sorry, but that's not beautiful at all.

That is abhorrent.

I feel ill. So disgusting.

#WomensMarch https://t.co/vo2O31Difi",Twitter for iPhone,21-01-17 23:59
8.23E+17,This is so damn important... #WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,To all the women out there today you be safe and be strong. Stand you ground #WomenWhoHaveInspiredMe #womensmarch,Twitter for Android,21-01-17 23:59
8.23E+17,#protestsigns #protest #poster #WomensMarch https://t.co/vmrcE8g3Bw,Twitter for Android,21-01-17 23:59
8.23E+17,"So you guys are marching?
""Yeah! We're upset!!""
Oh. What's wrong?
""Nothing. It's fine. Don't worry about it."" #WomensMarch",Twitter for iPhone,21-01-17 23:59
8.23E+17,We will not go away. Welcome to your first day. #womensmarch,Twitter for Android,21-01-17 23:59
8.23E+17,@LaurenJauregui you are one of the best role models ever and i admire you as a person but also your mind #womensmarch #proud â™¥ï¸ðŸ’ªðŸ»,Twitter for iPhone,21-01-17 23:59
8.23E+17,Ann Arbor #womensmarch https://t.co/BRbA3jG2sM,Twitter for iPhone,21-01-17 23:59
8.23E+17,O inicio de uma revoluÃ§Ã£o #WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,@MSNBC your hiring of @greta makes it hard to keep my tv on your channel.  Was watching but switched to @CNN for coverage of #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,@SimonMariusMudd #WomensMarch https://t.co/kmG74JbcGD,Twitter for iPhone,21-01-17 23:59
8.23E+17,Feeling hopeful. #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,Complete idiots respond to the #WomensMarch onÂ Twitter https://t.co/BbM99vIgDQ https://t.co/fvFaTGIIoz,WordPress.com,21-01-17 23:59
8.23E+17,#WhiteHouse 1st press brief starts w/ statement about attendance at inauguration &amp  #Womensmarch https://t.co/DPvtoHQ9y8 [Skip 1:34:00] #ROFL,Twitter Web Client,21-01-17 23:59
8.23E+17,"What a day, marching with 500K women in DC. It was an incredible, rewarding and a remarkable experience that I willâ€¦ https://t.co/vocmEi2PpM",Twitter for iPhone,21-01-17 23:59
8.23E+17,MY MAMA DONT LIKE TRUMP AND SHE LIKES EVERYONE #WomensMarch,Twitter for Android,21-01-17 23:59
8.23E+17,@flowersforMel A representaÃ§Ã£o das mulheres deve contemplar toda a sua diversidade #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,Why won't they show the #WomensMarch from Riyhad...or Tehran...or Kabul...or Baghdad?,Twitter for Android,21-01-17 23:59
8.23E+17,They didn't want us to organize. So we organized (DJ Khaled voice). #majorðŸ”‘ #womensmarch #nycâ€¦ https://t.co/WVl6pHmKOh,Instagram,21-01-17 23:59
8.23E+17,In front of Trump International DC #womensmarch https://t.co/SuKddNnawM,Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch ðŸ–¤ðŸ–¤,Twitter for iPhone,21-01-17 23:59
8.23E+17,All my love and more to my gals &amp  role models marching for our rights today ðŸ’“ðŸ±ðŸ’ªðŸ¼ #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,Everybody marching today is so inspirational. I am in awe.  #GirlsRule #WomensMarch,Twitter for iPhone,21-01-17 23:59
8.23E+17,@JDTIPS @cihalpin @Briemma you critiquing me? you're a very good misogynistic ðŸ·. #womensmarch really got to you yeah? Take some calpol ðŸ‘¶,Twitter for iPhone,21-01-17 23:59
8.23E+17,I must tell you....the #womensmarch today was #amazing !!!  I felt the #love !!!  #people wereâ€¦ https://t.co/fDDxSxQEoH,Instagram,21-01-17 23:59
8.23E+17,"100,000 Londoners attend the #WomensMarch to #trafalgarsquare #womensmarchlondon âœŠðŸ»ðŸ‡ºðŸ‡¸ðŸ‡¬ðŸ‡§ðŸ³ï¸â€ðŸŒˆâ€¦ https://t.co/HLxffFUJiv https://t.co/GZTU3cI7Fh",Buffer,21-01-17 23:59
8.23E+17,"@ABCnews such hatas, lol. Why they show the crowd while Amy Schumer was speaking &amp; then only turn when Madonna arrived? #shade #womensmarch",Twitter Web Client,21-01-17 23:59
8.23E+17,"Yay, us! #womensmarch #WomensMarchOnWashington #womensrights https://t.co/WzKSoRzH3H https://t.co/u9arfvJKFi",Twitter Web Client,21-01-17 23:59
8.23E+17,"Eu sou feminista e foda-se.
#WomensMarch",Twitter for Android,21-01-17 23:59
8.23E+17,This is Latoya. Latoya know facts. #WomensMarch https://t.co/YGL3V85Sm1,Twitter for Android,21-01-17 23:59
8.23E+17,".@msnbc Stop with Trump. It's his usual Misdirection. The #WomensMarch needs to be covered. March, not really. #stopit @greta",Twitter for Android,21-01-17 23:59
8.23E+17,".@msnbc Stop with Trump. It's his usual Misdirection. The #WomensMarch needs to be covered. March, not really. #stopit @greta",Twitter for Android,21-01-17 23:59
8.23E+17,We all know the new crew in the WH lie and distract. What happened today was important and monumental #WomensMarch https://t.co/QGTLREas2B,Twitter for Windows,21-01-17 23:59
8.23E+17,#womensmarchonwashington #womensmarch #pussypower @ Walter E. Washington Convention Center https://t.co/GTpgXUQxYt,Instagram,21-01-17 23:59
8.23E+17,What would happen if the #WomensMarch protesters spent more time with ppl who disagree instead of people who think like them? Common ground?,Twitter for iPhone,21-01-17 23:59
8.23E+17,Growing up I was always told we are all the same. But now I know that we are all different who want the same. Equality. #WomensMarch,Twitter Web Client,21-01-17 23:59
8.23E+17,Amazing turnout at #WomensMarch Oakland. https://t.co/IcMwGrO7H9,Twitter for Android,21-01-17 23:59
8.23E+17,"mais um dia na luta contra o machismo, um passo gigantesco #WomensMarch",Twitter Web Client,21-01-17 23:59
8.23E+17,Eve was framed. #womensmarch @ The Mall (Washington DC) https://t.co/T5uM2fOYY1,Instagram,21-01-17 23:59
8.23E+17,"Huge coverage of the #WomensMarch , but I never saw anything about the #MarchForLife that happens every single year.",Twitter for iPhone,21-01-17 23:59
8.23E+17,Should say #WomensMarch https://t.co/oDNzKRxch1,Twitter for iPhone,21-01-17 23:59
8.23E+17,hip hop is everywhereeeee #WomensMarch https://t.co/fIKNx8jIik,Twitter for iPhone,21-01-17 23:59
8.23E+17,THE ULTIMATE #WOMENSMARCH FANART ðŸ’ž https://t.co/AizfM1Iogz,Twitter for Android,21-01-17 23:59
8.23E+17,"ðŸŒ#WomensMarchðŸ’ƒThe only thing worse than being blind is having sight but no vision
ðŸ‘‰Helen Keller https://t.co/A880hXWHNj",config001 via...,21-01-17 23:59
8.23E+17,Lana postou essa foto no instagram com a seguinte mensagem: #WomensMarch https://t.co/DtFHN1qwNk,Twitter for Android,21-01-17 23:59
8.23E+17,#womensmarch @ Seattle Center https://t.co/6CdDfsiIf3,Instagram,21-01-17 23:59
8.23E+17,We only go forwardâž¡ï¸ #WomensMarch https://t.co/XxoY1b0JZr,Twitter for iPhone,21-01-17 23:59
8.23E+17,Trump's basically telling public they're all hallucinating. Goofy! #womensmarch https://t.co/kmJLTLGi55,Twitter Web Client,21-01-17 23:59
8.23E+17,womenâ€™s rights are human rights. pass it on #WomensMarch https://t.co/g7lG7g6X8r,Twitter for iPhone,21-01-17 23:59
8.23E+17,i really wanna go to the #WomensMarch ðŸ˜©,Twitter for iPhone,21-01-17 23:59
8.23E+17,"AmÃ©m, Ariana Grande! #WomensMarch https://t.co/mL9CpTkDkq",Twitter for Android,21-01-17 23:59
8.23E+17,looking at all these tweets about the #WomensMarch is so inspiring wow,Twitter for Android,21-01-17 23:59
8.23E+17,#WomensMarch https://t.co/CHCCXeydyc,Twitter for iPhone,21-01-17 23:59
8.23E+17,"MEU CORPO
MINHA ESCOLHA
MEU PAÃS
MINHA VOZ 
#WomensMarch https://t.co/HBhGAQmwl6",Twitter for Android,21-01-17 23:59
8.23E+17,What a beautiful day. I love it. ðŸ’™ #womensmarchÂ  https://t.co/mKsMkbWoFi https://t.co/Qjgxo5dO15,Twitter for iPhone,21-01-17 23:59
8.23E+17,"At week 38, outsiders can hear the fetus' heartbeat and the fetus can be born at any moment. #womensmarch #biology #science #prochoice",Twitter Web Client,21-01-17 23:59
8.23E+17,"Hope so #womensmarch @ National Air and Space Museum, Smithsonian Institution https://t.co/2PVuFSRgof",Instagram,21-01-17 23:59
8.23E+17,"I love seeing all these #womensmarch posts. Makes my heart so full ! 

#proudtobeawoman #pussygrabsback 
#notmypresident",Twitter for iPhone,21-01-17 23:59
8.23E+17,#WomensMarch https://t.co/ynYD54ucXY,Twitter for iPhone,21-01-17 23:59
8.23E+17,nunca desejei tanto teletransporte #WomensMarch https://t.co/0AnqHpujyO,Twitter for Android,21-01-17 23:59
8.23E+17,"January.21.2017 #womensmarch @ The Capitol, Washington D.C. https://t.co/2xDzmqi29O",Instagram,21-01-17 23:59
8.23E+17,The clear winners of today are the makers of oversized paper and makers.   #Haveaday #MAGA #WomensMarch #notmypresident #HomeAlone2,Twitter for iPhone,21-01-17 23:59
